Municipio,Latitud,Longitud,Horario,Operador,Gasolina95,Gasolina98,GasoleoA,GasoleoPlus,Bioetanol(%),Ester Metilico(%)
Hondarribia,"43,356444","-1,794389",L-D: 24,GALP,3.356,1.794,1.509,1.559,0.0,0.028317220162028
Hondarribia,"43,347556","-1,808528",L-D: 06:00-22:00,,3.347,1.808,0.79,1.339,0.0,0.098317220162028
Hondarribia,"43,347167","-1,806944",L-D: 24,,3.347,1.806,1.339,1.339,0.0,0.0993172201620213
Idiazabal,"42,949306","-2,228333",L-2,CEPSA,2.949,2.228,1.544,1.334,0.0,0.011904317420162
Idiazabal,"43,027472","-2,221806",L-2,,3.027,2.221,1.42,0.015,0.0,0.015656317420162
Irun,"43,336611","-1,796417",L-D: 06:00-22:00,REPSOL,3.336,1.796,1.499,1.549,0.0,0.0898831762016203
Irun,"43,339306","-1,782250",L,BP,3.339,1.782,1.439,1.539,0.0,0.0193176201620304
Irun,"43,347222","-1,787361","LDE, 42",REPSOL,3.347,1.787,1.509,1.589,0.0,0.013531762016203
Irun,"43,347278","-1,787028",L-S: 08:00-22:00;,REPSOL,3.347,1.787,1.589,1.509,0.0,0.013431762016203
Irun,"43,330917","-1,819028",L-D: 24,GALP,3.33,1.819,0.699,1.449,0.0,0.0293176201620305
Irun,"43,328889","-1,827139",L-D: 24,,3.328,1.827,0.941,1.535,0.0,0.012531762016203
Irun,"43,329333","-1,827556",L,,3.329,1.827,0.941,1.535,0.0,0.012631762016203
Irun,"43,339056","-1,764556",L-V: 06:00-22:00;,REPSOL,3.339,1.764,1.539,1.449,0.0,0.010891317620162
Irun,"43,335806","-1,752694",L,,3.335,1.752,0.799,1.349,0.0,0.010231762016203
Irun,"43,322583","-1,834722",L-D: 24,ALCAMPO,3.322,1.834,1.299,1.339,0.0,0.014731762016203
Irun,"43,342111","-1,760472",LLE,REPSOL,3.342,1.76,1.249,1.479,0.0,0.012231762016203
Irun,"43,341111","-1,754111",L,REPSOL,3.341,1.754,1.249,1.469,0.0,0.0623176201620305
Irun,"43,333889","-1,817028",LLE,PETRONOR,3.333,1.817,1.519,1.619,0.0,0.013731762016203
Irun,"43,336500","-1,752750",LLE,,3.336,1.752,1.469,0.012,0.0,0.012122317620162
Irun,"43,325722","-1,836750",LLE,,3.325,1.836,1.122,1.473,0.0,0.013489317620162
Irun,"43,339000","-1,764250",L-D: 24,,3.339,1.764,1.179,1.129,0.0,0.014309317620162
Irun,"43,337500","-1,766167",LLE,,3.337,1.766,1.474,0.098,0.0,0.0982731762016203
Irun,"43,339417","-1,763778",LLE,,3.339,1.763,0.639,1.479,0.0,0.014987317620162
Irun,"43,338528","-1,753694",LLE,REPSOL,3.338,1.753,1.249,1.469,0.0,0.011631762016203
Irun,"43,337861","-1,764500",LLE,,3.337,1.764,1.445,0.015,0.0,0.015405317620162
Irun,"43,337167","-1,752944",LLE,,3.337,1.752,0.639,1.469,0.0,0.014986317620162
Irun,"43,340861","-1,756528",L-S: 08:00-12:30,,3.34,1.756,1.445,0.015,0.0,0.015412317620162
Irura,"43,165917","-2,067083",L: 24,,3.165,2.067,1.479,0.011,0.0,0.011109317720162
Irura,"43,175361","-2,058306",L-D: 06:00-22:00,,3.175,2.058,0.599,1.309,0.0,0.016279317720162
Itsasondo,"43,065889","-2,163667",L,REPSOL,3.065,2.163,1.525,1.625,0.0,0.064317820162016
Lasarte,"43,257333","-2,019028",L-D: 06:00-22:00,REPSOL,3.257,2.019,1.509,1.579,0.0,0.046318020162016
Lasarte,"43,252778","-2,021972",L-D: 24,REPSOL,3.252,2.021,1.535,1.635,0.0,0.063318020162021
Lazkao,"43,041944","-2,188333",LLE,,3.041,2.188,0.799,0.919,0.0,0.021318120162023
Legazpi,"43,034694","-2,332194",L 1,CEPSA,3.034,2.332,1.497,1.567,0.0,0.090318320162025
Legorreta,"43,078861","-2,156194",LEA 47,REPSOL,3.078,2.156,1.249,1.479,0.0,0.014031842016201
Lezo,"43,323611","-1,879944",LEZO-1,,3.323,1.879,0.99,1.319,0.0,0.0951231862016201
Lezo,"43,326944","-1,870444",LEZO-1,GALP,3.326,1.87,0.699,1.469,0.0,0.07331862016201
Lezo,"43,327306","-1,870861",LEZO-1,GALP,3.327,1.87,1.474,0.011,0.0,0.011537318620162
Mutriku,"43,313833","-2,411028",LLE,,3.313,2.411,0.95,1.489,0.0,0.0806931902016201
Oiartzun,"43,319667","-1,864778",LLE,,3.319,1.864,0.435,1.342,0.0,0.012129319120162
Oiartzun,"43,320944","-1,853111",L-V: 06:00-22:00;,,3.32,1.853,0.56,1.333,0.0,0.015347319120162
Oiartzun,"43,312222","-1,879444",LLE,REPSOL,3.312,1.879,1.525,1.585,0.0,0.0127319120162018
Oiartzun,"43,296222","-1,871833",L-S: 07:45-21:30;,REPSOL,3.296,1.871,1.519,1.579,0.0,0.060319120162018
Oiartzun,"43,314639","-1,876417",LLE,CARREFOUR,3.314,1.876,1.469,1.509,0.0,0.040319120162018
Oiartzun,"43,302722","-1,883028",L-D: 24,ALCAMPO,3.302,1.883,1.299,1.339,0.0,0.010101319120162
Oiartzun,"43,316611","-1,852222",L-D: 24,,3.316,1.852,1.539,1.614,0.0,0.0145319120162018
Oiartzun,"43,317611","-1,844528",LLE,,3.317,1.844,1.539,1.614,0.0,0.0146319120162018
Oiartzun,"43,319444","-1,854333",L,,3.319,1.854,1.459,0.012,0.0,0.012271319120162
Oiartzun,"43,317056","-1,861056",L-D: 06:00-22:00,,3.317,1.861,0.69,1.539,0.0,0.011094319120162
Oiartzun,"43,312139","-1,879528",LLE,REPSOL,3.312,1.879,1.615,1.229,0.0,0.0128319120162018
Oiartzun,"43,317417","-1,861306",L-D: 24,,3.317,1.861,0.986,1.58,0.0,0.011763319120162
Olaberria,"43,026472","-2,219917",L 201,BP,3.026,2.219,0.999,1.569,0.0,0.0743192201620212
Olaberria,"43,035056","-2,217500",L-D: 05:30-21:30,CARREFOUR,3.035,2.217,1.449,1.489,0.0,0.0393192201620212
Olaberria,"43,039000","-2,216917",L N-1,,3.039,2.216,1.279,1.279,0.0,0.015687319220162
Olaberria,"43,038889","-2,216667",L-D: 05:00-22:00,,3.038,2.216,0.799,0.919,0.0,0.011741319220162
Oñati,"43,053583","-2,435417",L-D: 06:00-22:00,REPSOL,3.053,2.435,1.489,1.299,0.0,0.055319320162056
Oñati,"43,039917","-2,420639",LLE,PETRONOR,3.039,2.42,1.495,1.289,0.0,0.0101319320162024
Ordizia,"43,051694","-2,179528",LA,,3.051,2.179,1.379,1.429,0.0,0.014450319420162
Pasaia,"43,321639","-1,934528",L,,3.321,1.934,1.336,0.015,0.0,0.015384319920162
Tolosa,"43,152861","-2,068778",LOSA-2,PETRONOR,3.152,2.068,1.509,1.619,0.0,0.05232022016204
Tolosa,"43,116917","-2,092500",LOSA-2,REPSOL,3.116,2.092,0.919,1.525,0.0,0.0138320220162013
Urnieta,"43,235528","-1,998806",L,,3.235,1.998,0.699,0.899,0.0,0.016131320320162
Urnieta,"43,234944","-1,999944",LLE,SHELL,3.234,1.999,1.37,1.544,0.0,0.014276320320162
Urretxu,"43,089750","-2,319194",LOW,,3.089,2.319,0.777,1.323,0.0,0.016022320420162
Usurbil,"43,284833","-2,029083",L-2,,3.284,2.029,1.551,1.628,0.0,0.077320520162017
Usurbil,"43,276889","-2,022194",L-2,,3.276,2.022,1.339,1.379,0.0,0.037320520162017
Usurbil,"43,267778","-2,047694",L-2,,3.267,2.047,1.375,1.479,0.0,0.015364320520162
Usurbil,"43,286611","-2,031889",L-2,,3.286,2.031,1.559,1.638,0.0,0.078320520162017
Usurbil,"43,271361","-2,070472",L-2,REPSOL,3.271,2.07,1.519,1.579,0.0,0.087320520162017
Usurbil,"43,277417","-2,073278",L 1,PETRONOR,3.277,2.073,1.599,1.509,0.0,0.086320520162015
Villabona,"43,178611","-2,055778",L-D: 06:00-22:00,REPSOL,3.178,2.055,1.249,1.479,0.0,0.0121320620162015
Villabona,"43,177167","-2,055528",L-D: 06:00-22:00,REPSOL,3.177,2.055,1.249,1.479,0.0,0.061320620162015
Villabona,"43,200806","-2,039361",LLE,,3.2,2.039,0.925,1.549,0.0,0.012977320620162
Zarautz,"43,283250","-2,158361",LLE,PETRONOR,3.283,2.158,1.519,1.579,0.0,0.06532082016208
Zarautz,"43,284944","-2,158833",L-S: 07:00-21:00;,REPSOL,3.284,2.158,1.529,1.589,0.0,0.0118320820162074
Zestoa,"43,241444","-2,259444",L-V: 08:30-20:00;,,3.241,2.259,1.489,1.559,0.0,0.0103211201620749
Zestoa,"43,273556","-2,274028",L-D: 06:00-22:00,,3.273,2.274,1.369,1.469,0.0,0.011754321120162
Zumaia,"43,284889","-2,264111",L-V: 08:00-20:00,CEPSA,3.284,2.264,1.509,1.585,0.0,0.010106321320162
Zumaia,"43,284583","-2,265583",LLE,CEPSA,3.284,2.265,1.509,1.585,0.0,0.010107321320162
Zumaia,"43,294833","-2,258083",LLE,CEPSA,3.294,2.258,1.509,1.559,0.0,0.09632132016207
Zumarraga,"43,087111","-2,312889",L-S: 06:00-22:00;,GALP,3.087,2.312,0.699,1.374,0.0,0.0763214201617181
Aiguaviva,"41,917028","2,791306",L-D: 24,REPSOL,1.917,2.791,1.399,1.649,0.0,0.0277724511709171
Aiguaviva,"41,906778","2,773667",L-D: 24,GALP,1.906,2.773,0.699,1.549,0.0,0.0226124511709171
Aiguaviva,"41,907083","2,773694",L-V: 06:00-22:00;,,1.907,2.773,1.129,0.016,0.0,0.0162242451170917
Amer,"42,022694","2,591833",L-D: 06:00-22:00,REPSOL,2.022,2.591,1.499,1.309,0.0,0.0206924551709171
Angl,"41,958250","2,649083",LES2,CEPSA,1.958,2.649,1.519,1.596,0.0,0.0295724561709171
Angl,"41,958167","2,634361",LES2,SHELL,1.958,2.634,1.299,1.379,0.0,0.0170724561709171
Angl,"41,959111","2,634639",LES2,,1.959,2.634,0.439,1.309,0.0,0.0162842456170917
Arbúcies,"41,853056","2,435917",L,,1.853,2.435,1.329,1.419,0.0,0.0161124571709174
Arbúcies,"41,817639","2,520000",L-D: 24,REPSOL,1.817,2.52,1.539,1.639,0.0,0.0246224571709174
Arbúcies,"41,810611","2,531722",LU A,,1.81,2.531,1.239,1.307,0.0,0.0199724571709177
Avinyonet,"42,258083","2,947778",LLE,,2.258,2.947,1.349,1.409,0.0,0.0122372460170917
Banyoles,"42,112611","2,775639",LES2,,2.112,2.775,0.439,1.309,0.0,0.0125182461170917
Banyoles,"42,109083","2,778500",LES2,,2.109,2.778,1.279,1.479,0.0,0.0981824611709178
Banyoles,"42,108583","2,777944",LES2,,2.108,2.777,1.159,1.489,0.0,0.0963824611709178
Banyoles,"42,116833","2,776778",LES2,,2.116,2.776,1.0,1.459,0.0,0.0124352461170917
Banyoles,"42,123361","2,763417",LES2,REPSOL,2.123,2.763,0.929,1.489,0.0,0.0231124611709178
Banyoles,"42,113444","2,774861",LES2,,2.113,2.774,1.269,1.339,0.0,0.0171024611709174
Adm,"42,126444","2,922361",LA,,2.126,2.922,0.699,1.489,0.0,0.0300124621709172
Begur,"41,951194","3,206028",LLE,BP,1.951,3.206,1.522,1.623,0.0,0.0104512463170917
Begur,"41,935583","3,159889",L-D: 24,,1.935,3.159,0.679,1.299,0.0,0.0127322463170917
Bellcaire,"42,071000","3,093861",LL,,2.071,3.093,1.398,1.498,0.0,0.0286024641709178
Besalú,"42,202083","2,691889",LU2,REPSOL,2.202,2.691,1.599,1.529,0.0,0.0253224651709171
Bescanó,"41,967889","2,746250",LIS,,1.967,2.746,1.357,1.417,0.0,0.0146552466170917
Bescanó,"41,964278","2,771639",LIS,,1.964,2.771,1.269,1.349,0.0,0.0126742466170917
Bisbal,"41,967583","3,031139",L,Q8,1.967,3.031,1.439,1.509,0.0,0.0175624681709171
Bisbal,"41,967528","3,031222",L,,1.967,3.031,1.299,1.369,0.0,0.0172924681709171
Bisbal,"41,970861","3,030917",L,GALP,1.97,3.03,1.459,1.509,0.0,0.0324724681709177
Biure,"42,337167","2,919917",L-D: 06:00-22:00,BP,2.337,2.919,0.899,1.497,0.0,0.0924824691709177
Biure,"42,337278","2,920083",L-D: 24,BP,2.337,2.92,0.899,1.497,0.0,0.0104532469170917
Blanes,"41,679000","2,773556",L-D: 24,,1.679,2.773,1.289,1.349,0.0,0.0139942470170917
Blanes,"41,679917","2,773833",LLE,Q8,1.679,2.773,1.379,1.449,0.0,0.0175424701709173
Blanes,"41,677611","2,787000",L-D: 24,BP,1.677,2.787,0.999,1.489,0.0,0.0254524701709173
Blanes,"41,688500","2,801000",L-D: 06:00-22:00,,1.688,2.801,1.319,1.379,0.0,0.0225824701709173
Blanes,"41,675778","2,774667",L-D: 24,GALP,1.675,2.774,1.489,1.589,0.0,0.0226324701709173
Blanes,"41,684167","2,769889",L-D: 06:00-22:00,,1.684,2.769,1.379,1.459,0.0,0.0129752470170917
Blanes,"41,678833","2,778028",L: 24,REPSOL,1.678,2.778,1.579,0.959,0.0,0.0970824701709177
Borrass,"42,215194","2,947806",L-V: 06:00-22:00;,,2.215,2.947,0.65,1.289,0.0,0.0183624741709174
Brunyola,"41,907389","2,661139",LA2,REPSOL,1.907,2.661,1.489,1.279,0.0,0.0184124761709177
Cabanelles,"42,221000","2,823750",LLES2,CEPSA,2.221,2.823,1.529,1.649,0.0,0.0172624771709174
Cadaqués,"42,290083","3,276167",L-D: 06:00-22:00,REPSOL,2.29,3.276,1.489,1.549,0.0,0.0253324791709174
Caldes,"41,805500","2,854722",LDES,,1.805,2.854,1.479,1.549,0.0,0.0118552480170917
Caldes,"41,852806","2,773750",LDES,,1.852,2.773,0.699,1.329,0.0,0.0295824801709174
Caldes,"41,804833","2,854944",LDES,,1.804,2.854,1.479,1.529,0.0,0.0119512480170917
Calonge,"41,858389","3,072694",LA,PETRONOR,1.858,3.072,0.929,1.519,0.0,0.0182824811709172
Calonge,"41,850139","3,117444",L-D: 24,REPSOL,1.85,3.117,1.599,1.659,0.0,0.0231924811709172
Calonge,"41,836833","3,086000",L-D: 24,GALP,1.836,3.086,1.509,1.559,0.0,0.0225924811709172
Calonge,"41,853611","3,080361",L-D: 06:00-22:00,,1.853,3.08,0.777,1.297,0.0,0.0139752481170917
Campelles,"42,286806","2,160667",LLES2,REPSOL,2.286,2.16,1.579,1.489,0.0,0.0277224841709178
Camprodon,"42,304222","2,359167",L-D: 06:00-22:00,REPSOL,2.304,2.359,1.519,1.599,0.0,0.0251924861709177
Capmany,"42,380333","2,890583",L-D: 24,SHELL,2.38,2.89,1.37,1.545,0.0,0.0158424891709177
Capmany,"42,381222","2,889167",LIU,SHELL,2.381,2.889,1.37,1.545,0.0,0.0161624891709172
Cass,"41,891611","2,868111",LA,,1.891,2.868,0.9,1.499,0.0,0.0249924901709172
Cass,"41,890417","2,865194",LA,,1.89,2.865,0.699,1.299,0.0,0.0144772490170917
Castelló,"42,250833","3,074472",LLO,,2.25,3.074,0.439,1.349,0.0,0.0143242492170917
Castelló,"42,248500","3,117250",LLO,AVANZA OIL,2.248,3.117,0.849,1.299,0.0,0.0143392492170917
Castelló,"42,252806","3,094722",LLO,REPSOL,2.252,3.094,0.959,1.549,0.0,0.0180724921709174
Castelló,"42,263500","3,104500",LLO,,2.263,3.104,0.844,1.454,0.0,0.0974424921709174
Castelló,"42,256056","3,067722",LLO,,2.256,3.067,1.426,1.092,0.0,0.0154782492170917
Castelló,"42,256611","3,106750",LLO,,2.256,3.106,0.439,1.349,0.0,0.0124922492170917
Castell,"41,816222","3,050861",LL,REPSOL,1.816,3.05,0.949,1.549,0.0,0.0227324931709172
Castell,"41,816389","3,057000",LL,BP,1.816,3.057,1.529,1.629,0.0,0.0129492493170917
Castell,"41,813917","3,029194",LL,,1.813,3.029,0.899,1.479,0.0,0.0138502493170917
Castell,"41,806444","3,052972",L-S: 06:00-22:00;,SHELL,1.806,3.052,1.529,1.609,0.0,0.0879124931709171
Cellera,"41,966806","2,625250",LERA,REPSOL,1.966,2.625,1.519,1.599,0.0,0.0254624941709174
Celr,"42,025389","2,865167",LRA2,REPSOL,2.025,2.865,0.939,1.529,0.0,0.0181824951709174
Celr,"42,030917","2,886750",LRA2,SHELL,2.03,2.886,1.299,1.399,0.0,0.0171324951709174
Cervi,"42,066611","2,917833",L-D: 06:30-22:00,,2.066,2.917,0.76,1.293,0.0,0.0131732496170917
Cor,"41,982778","3,020944",LLE,BP,1.982,3.02,0.999,1.579,0.0,0.0688625001709171
Escala,"42,124972","3,123222",LA,REPSOL,2.124,3.123,1.489,1.589,0.0,0.0222525061709171
Escala,"42,113083","3,125944",LA,,2.113,3.125,1.489,1.589,0.0,0.0988225061709171
Escala,"42,119194","3,126222",LA,,2.119,3.126,1.349,1.419,0.0,0.0124912506170917
Escala,"42,115111","3,129222",LA,,2.115,3.129,1.339,1.409,0.0,0.0128072506170917
Far,"42,251583","2,993694",L,SHELL,2.251,2.993,1.37,1.159,0.0,0.0161622510170917
Figueres,"42,269846","2,967364",LOT,,2.269,2.967,1.379,1.459,0.0,0.0161825111709176
Figueres,"42,260889","2,950056",L-D: 06:00-22:00,PETRONOR,2.26,2.95,0.92,1.629,0.0,0.0223225111709176
Figueres,"42,266611","2,981750",L-D: 24,REPSOL,2.266,2.981,0.959,1.529,0.0,0.0182425111709176
Figueres,"42,255889","2,968667",L-S: 06:00-22:00,REPSOL,2.255,2.968,1.519,1.609,0.0,0.0228825111709176
Figueres,"42,279278","2,951028",LI,REPSOL,2.279,2.951,1.519,1.609,0.0,0.0233025111709176
Figueres,"42,279583","2,951806",LI,REPSOL,2.279,2.951,1.519,1.315,0.0,0.0251125111709176
Figueres,"42,279250","2,951389",L-D: 24,REPSOL,2.279,2.951,1.519,1.315,0.0,0.0251225111709176
Figueres,"42,267250","2,984444",LIS,,2.267,2.984,1.299,1.399,0.0,0.0101772511170917
Figueres,"42,266680","2,973170",L-D: 24,,2.266,2.973,1.299,1.199,0.0,0.0161725111709176
Figueres,"42,267083","2,979389",L,AVANZA OIL,2.267,2.979,0.849,1.299,0.0,0.0150202511170917
Figueres,"42,261222","2,976639",LAT.,GALP,2.261,2.976,0.798,1.358,0.0,0.0226425111709176
Figueres,"42,260861","2,950972",L-D: 24,,2.26,2.95,0.439,1.349,0.0,0.0170925111709176
Figueres,"42,266611","2,979694",L-D: 24,,2.266,2.979,1.299,1.369,0.0,0.0152842511170917
Figueres,"42,268417","2,999944",L-D: 07:00-21:00,CARREFOUR,2.268,2.999,1.429,1.469,0.0,0.0121532511170917
Fontanilles,"42,004500","3,145944",LLES3,,2.004,3.145,1.579,1.489,0.0,0.0180525151709171
Forallac,"41,957472","3,055361",LLAC3,BP,1.957,3.055,0.999,1.479,0.0,0.0110392517170917
Fornells,"41,935750","2,797944",LLS,,1.935,2.797,1.277,1.349,0.0,0.0123522518170917
Forti,"42,259306","3,046833",L-D: 06:00-22:00,GALP,2.259,3.046,1.474,1.544,0.0,0.0209425191709174
Forti,"42,259583","3,048472",L-D: 24,GALP,2.259,3.048,1.484,1.534,0.0,0.0182325191709174
Garrig,"42,173833","2,931806",L-D: 24,CEPSA,2.173,2.931,1.578,1.638,0.0,0.0303425201709174
Garrig,"42,173417","2,930083",LIU,REPSOL,2.173,2.93,1.635,0.949,0.0,0.023412520170917
Girona,"41,970028","2,839250",LLE,REPSOL,1.97,2.839,1.489,1.549,0.0,0.025202524170917
Girona,"41,975250","2,823750",LLE,REPSOL,1.975,2.823,1.489,1.549,0.0,0.023522524170917
Girona,"41,962472","2,811028",LLE,REPSOL,1.962,2.811,0.949,1.509,0.0,0.023092524170917
Girona,"41,951167","2,806306",L 1,,1.951,2.806,1.359,1.409,0.0,0.025492524170917
Girona,"41,968028","2,811306",LOMA,CEPSA,1.968,2.811,1.519,1.589,0.0,0.028942524170917
Girona,"41,959167","2,801500",LOMA,,1.959,2.801,0.439,1.309,0.0,0.0123412524170917
Girona,"41,959056","2,801472",LLE,Q8,1.959,2.801,0.627,1.296,0.0,0.0145762524170917
Girona,"41,962500","2,800278",LOMA,,1.962,2.8,1.249,1.329,0.0,0.0123032524170917
Girona,"41,966472","2,809028",LLE,,1.966,2.809,1.239,1.319,0.0,0.0128452524170917
Girona,"41,954472","2,810944",L-D: 24,,1.954,2.81,0.439,1.309,0.0,0.0145812524170917
Girona,"41,952000","2,807417",L 2,,1.952,2.807,1.359,1.409,0.0,0.025482524170917
Girona,"41,964556","2,843611",LA,BP,1.964,2.843,1.499,1.599,0.0,0.0113832524170917
Girona,"41,978056","2,808500",L-D: 24,REPSOL,1.978,2.808,1.499,1.559,0.0,0.025572524170917
Girona,"41,994472","2,833639",LLE,,1.994,2.833,1.36,1.475,0.0,0.0102722524170917
Girona,"41,991167","2,819028",LLE,CEPSA,1.991,2.819,1.519,1.579,0.0,0.028932524170917
Girona,"41,989500","2,795250",L-D: 24,,1.989,2.795,1.349,1.399,0.0,0.0131102524170917
Girona,"42,002694","2,824194",L-D: 24,,2.002,2.824,1.239,1.319,0.0,0.0141522524170917
Girona,"42,004139","2,824944",L,,2.004,2.824,0.58,1.248,0.0,0.0149722524170917
Hostalric,"41,745944","2,627472",LRIC2,REPSOL,1.745,2.627,1.619,1.529,0.0,0.0253425281709174
Hostalric,"41,742833","2,624083",LRIC2,,1.742,2.624,0.439,1.349,0.0,0.0107352528170917
Jonquera (La),"42,412000","2,875250",LA,,2.412,2.875,1.449,1.519,0.0,0.0159042531170917
Jonquera (La),"42,416778","2,872000",LA,,2.416,2.872,1.179,1.129,0.0,0.0139972531170917
Jonquera (La),"42,398417","2,882667",LA,REPSOL,2.398,2.882,1.635,0.929,0.0,0.0283125311709177
Jonquera (La),"42,402972","2,878639",LA,,2.402,2.878,0.831,1.509,0.0,0.0159425311709177
Jonquera (La),"42,406889","2,878500",LA,,2.406,2.878,0.769,1.529,0.0,0.0155125311709177
Jonquera (La),"42,400556","2,878639",LA,,2.4,2.878,0.639,1.469,0.0,0.0105172531170917
Jonquera (La),"42,417083","2,872000",LA,GALP,2.417,2.872,0.699,1.499,0.0,0.0185025311709177
Jonquera (La),"42,410333","2,876306",LA,GALP,2.41,2.876,0.699,1.499,0.0,0.0163625311709177
Jonquera (La),"42,405417","2,874611",LA,GALP,2.405,2.874,0.699,1.629,0.0,0.0229125311709177
Jonquera (La),"42,397861","2,880528",LA,GALP,2.397,2.88,0.699,1.504,0.0,0.0301625311709177
Jonquera (La),"42,399528","2,885583",LA,,2.399,2.885,0.839,1.829,0.0,0.0921225311709177
Jonquera (La),"42,402472","2,879083",LA,,2.402,2.879,0.831,1.449,0.0,0.0150962531170917
Jonquera (La),"42,403278","2,880333",LA,SHELL,2.403,2.88,1.37,0.899,0.0,0.0101612531170917
Jonquera (La),"42,424306","2,869167",LA,BP,2.424,2.869,0.899,1.537,0.0,0.0226925311709177
Jonquera (La),"42,424917","2,868333",LA,BP,2.424,2.868,0.899,1.537,0.0,0.0104582531170917
Jonquera (La),"42,406472","2,873667",LA,,2.406,2.873,1.109,1.129,0.0,0.0162622531170917
Jonquera (La),"42,428333","2,866278",LA,GALP,2.428,2.866,1.454,1.504,0.0,0.0227125311709177
Jonquera (La),"42,427056","2,866833",LA,,2.427,2.866,1.554,1.331,0.0,0.0285125311709177
Jonquera (La),"42,403028","2,878806",LA,,2.403,2.878,1.139,0.014,0.0,0.0149252531170917
Jonquera (La),"42,399056","2,880500",LA,REPSOL,2.399,2.88,1.635,1.545,0.0,0.0281625311709177
Jonquera (La),"42,405278","2,872250",LA,REPSOL,2.405,2.872,1.635,0.929,0.0,0.0233225311709174
Jui,"42,033722","2,899889",L-V: 06:00-22:00;,Q8,2.033,2.899,1.459,1.109,0.0,0.0164925321709172
Llagostera,"41,815806","2,899250",L-D: 06:00-22:00,REPSOL,1.815,2.899,1.509,1.569,0.0,0.0183325341709172
Llagostera,"41,828833","2,896528",L-D: 06:00-22:00,REPSOL,1.828,2.896,1.509,1.569,0.0,0.0247825341709172
Llagostera,"41,826639","2,947750",L-D: 06:00-22:00,REPSOL,1.826,2.947,1.519,1.579,0.0,0.0207525341709172
Llagostera,"41,827389","2,946889","LOC, 1",REPSOL,1.827,2.946,1.519,1.579,0.0,0.0207625341709172
Llagostera,"41,829778","2,902361",L-D: 24,,1.829,2.902,0.439,1.329,0.0,0.0107362534170917
Llan,"42,360361","3,143556",L-D: 06:00-22:00,GALP,2.36,3.143,1.439,1.469,0.0,0.0142362537170917
Llan,"42,365444","3,150750",LLE,REPSOL,2.365,3.15,1.519,1.609,0.0,0.0244525371709177
Llers,"42,295722","2,940389",LETS2,REPSOL,2.295,2.94,1.229,1.179,0.0,0.0143902538170917
Llers,"42,294583","2,939972",LETS2,,2.294,2.939,1.228,1.629,0.0,0.0148132538170917
Llers,"42,300472","2,938500",LERS2,,2.3,2.938,0.831,1.448,0.0,0.0151912538170917
Llers,"42,299833","2,940500",LERS2,,2.299,2.94,0.695,1.474,0.0,0.0200925381709177
Llers,"42,295333","2,937806",LERS2,,2.295,2.937,0.729,1.449,0.0,0.0149622538170917
Llívia,"42,462861","1,982889",L-D: 06:00-22:00,,2.462,1.982,1.489,1.549,0.0,0.0209025391709173
Lloret,"41,698111","2,827278",LA,GALP,1.698,2.827,1.344,1.394,0.0,0.0226525401709173
Lloret,"41,700722","2,840389",L-D: 06:00-22:00,,1.7,2.84,1.532,1.595,0.0,0.0206225401709173
Lloret,"41,709583","2,834833",LA,REPSOL,1.709,2.834,1.529,1.629,0.0,0.0132462540170917
Lloret,"41,700000","2,831139",LES,Q8,1.7,2.831,1.309,1.379,0.0,0.0175825401709173
Lloret,"41,713556","2,830861",L-D: 06:00-22:00,,1.713,2.83,1.329,1.389,0.0,0.0206125401709173
Lloret,"41,716806","2,830000",LES,GALP,1.716,2.83,1.314,1.374,0.0,0.0127552540170917
Ma,"42,385833","2,751833",L-D: 06:00-22:00,,2.385,2.751,1.489,1.549,0.0,0.0208925421709174
Ma,"41,781139","2,740917",LA,GALP,1.781,2.74,1.369,0.939,0.0,0.0243225431709174
Ma,"41,774389","2,738889",LA,CEPSA,1.774,2.738,1.55,1.331,0.0,0.0301725431709174
Ma,"41,772833","2,739972",LA,REPSOL,1.772,2.739,1.635,0.949,0.0,0.0223125431709174
Ma,"41,757583","2,756778",LA,,1.757,2.756,1.309,1.409,0.0,0.0301425431709174
Ma,"41,757222","2,757250",LA,,1.757,2.757,1.309,1.409,0.0,0.0301525431709172
Mont,"41,893444","3,144028",LIS,,1.893,3.144,1.479,1.559,0.0,0.0286325531709178
Olot,"42,189417","2,475611",LOT2,,2.189,2.475,1.409,1.469,0.0,0.0226725561709178
Olot,"42,169778","2,476472",LOT2,CARREFOUR,2.169,2.476,1.399,1.439,0.0,0.0121542556170917
Olot,"42,187889","2,499444",LOT2,CEPSA,2.187,2.499,1.498,1.603,0.0,0.0284525561709178
Olot,"42,171889","2,478556",LOT2,REPSOL,2.171,2.478,0.959,1.549,0.0,0.0255925561709178
Olot,"42,189556","2,504278",LOT2,REPSOL,2.189,2.504,1.539,1.279,0.0,0.0231625561709178
Olot,"42,192861","2,482639",LOT2,,2.192,2.482,1.529,1.589,0.0,0.0227025561709178
Olot,"42,176083","2,491861",LOT2,BP,2.176,2.491,1.529,1.629,0.0,0.0226625561709178
Olot,"42,192667","2,489222",LOT2,,2.192,2.489,1.378,1.428,0.0,0.0879025561709178
Olot,"42,196083","2,499139",LOT2,,2.196,2.499,1.329,0.013,0.0,0.0134752556170917
Olot,"42,189944","2,473250",LOT2,,2.189,2.473,0.439,1.349,0.0,0.0139902556170917
Palafrugell,"41,917917","3,156833",LL3,BP,1.917,3.156,1.522,1.623,0.0,0.0116712559170917
