vehicle_id,datetime,location_province,liters,kwh,price_per_l,price_per_kwh,cost_eur,km_since_last,odo_km
T00258,2020-02-01,Zaragoza,694.21,,,,,2297,209683
B00346,2020-02-01,Madrid,150.56,,,,,369,238614
T00163,2020-02-01,Zaragoza,93.4,,,,,293,168055
B00356,2020-02-01,Madrid,224.59,,,,,578,289148
B00387,2020-02-02,Sevilla,84.3,,,,,316,226769
T00211,2020-02-03,A Coruña,435.12,,,,,2128,212916
T00231,2020-02-03,Madrid,427.59,,,,,1398,150131
B00386,2020-02-03,Sevilla,247.62,,,,,761,200521
T00108,2020-02-03,Barcelona,337.84,,,,,996,146471
B00364,2020-02-03,Zaragoza,257.02,,,,,623,193242
T00266,2020-02-05,Valencia,877.56,,,,,3501,171701
B00304,2020-02-05,Madrid,,205.66,,,,124,271659
B00380,2020-02-05,Valencia,158.96,,,,,408,150051
T00022,2020-02-06,Sevilla,437.59,,,,,1216,101804
T00207,2020-02-06,Madrid,417.32,,,,,1417,229254
B00349,2020-02-06,A Coruña,80.34,,,,,165,119643
T00070,2020-02-06,A Coruña,728.59,,,,,2151,204207
B00374,2020-02-07,Madrid,68.75,,,,,155,286212
B00363,2020-02-07,Zaragoza,272.0,,,,,786,143577
T00282,2020-02-07,Barcelona,380.72,,,,,1242,139601
T00172,2020-02-07,Sevilla,701.82,,,,,2025,224983
T00270,2020-02-07,Madrid,465.27,,,,,1826,122138
B00311,2020-02-07,Barcelona,,140.81,,,,101,237364
T00243,2020-02-08,Zaragoza,246.98,,,,,825,257757
T00112,2020-02-08,Valencia,150.7,,,,,388,221735
B00393,2020-02-09,Sevilla,97.82,,,,,376,306152
T00290,2020-02-09,Madrid,494.36,,,,,1671,207401
B00324,2020-02-09,Zaragoza,,133.7,,,,82,159013
T00055,2020-02-09,A Coruña,270.8,,,,,1619,174548
T00103,2020-02-09,Barcelona,451.52,,,,,1793,254724
T00241,2020-02-09,Zaragoza,312.62,,,,,895,153940
B00365,2020-02-10,Sevilla,168.48,,,,,431,242661
T00123,2020-02-10,Zaragoza,338.06,,,,,1096,170776
T00223,2020-02-10,Barcelona,377.21,,,,,1003,189301
T00300,2020-02-10,Barcelona,385.32,,,,,1229,272951
T00244,2020-02-10,A Coruña,468.36,,,,,1378,292875
T00190,2020-02-11,Sevilla,399.87,,,,,1448,155611
B00364,2020-02-11,A Coruña,333.56,,,,,809,198923
B00337,2020-02-12,A Coruña,48.41,,,,,117,302808
T00160,2020-02-12,Barcelona,372.63,,,,,1200,151109
T00068,2020-02-12,Zaragoza,325.8,,,,,1087,184810
T00243,2020-02-12,Barcelona,89.74,,,,,299,270483
B00406,2020-02-12,Zaragoza,280.53,,,,,533,122003
T00145,2020-02-13,Valencia,50.41,,,,,174,235473
B00408,2020-02-13,Sevilla,68.17,,,,,146,129299
T00029,2020-02-13,A Coruña,334.84,,,,,1017,153464
B00361,2020-02-14,Sevilla,221.08,,,,,657,287710
B00360,2020-02-14,Zaragoza,405.94,,,,,919,243524
T00194,2020-02-14,Valencia,197.42,,,,,521,237484
T00136,2020-02-15,Barcelona,338.73,,,,,1564,245792
B00334,2020-02-15,Zaragoza,244.86,,,,,512,215522
B00370,2020-02-15,Sevilla,227.41,,,,,1214,205055
B00305,2020-02-15,Valencia,,215.43,,,,158,140411
T00267,2020-02-16,Barcelona,179.22,,,,,712,241295
B00363,2020-02-16,Zaragoza,170.71,,,,,493,141891
T00175,2020-02-16,Sevilla,432.32,,,,,1509,219228
T00049,2020-02-16,Barcelona,352.01,,,,,1082,322565
B00380,2020-02-16,Madrid,180.62,,,,,463,145486
T00290,2020-02-17,Madrid,226.18,,,,,764,235170
T00089,2020-02-17,Zaragoza,129.07,,,,,414,205681
T00211,2020-02-17,Sevilla,160.9,,,,,787,186343
B00321,2020-02-18,A Coruña,,203.92,,,,121,129908
T00182,2020-02-18,Zaragoza,457.67,,,,,1527,268246
T00035,2020-02-19,Valencia,309.55,,,,,862,276796
T00080,2020-02-19,Valencia,58.0,,,,,198,302968
B00352,2020-02-19,Madrid,359.15,,,,,1675,246181
B00366,2020-02-19,A Coruña,28.84,,,,,69,103994
T00171,2020-02-19,Madrid,359.29,,,,,1195,254477
T00276,2020-02-19,Valencia,460.92,,,,,1537,169981
T00097,2020-02-20,Sevilla,332.71,,,,,1296,255807
T00218,2020-02-20,A Coruña,188.97,,,,,770,184735
B00313,2020-02-20,Madrid,,179.78,,,,111,193500
B00308,2020-02-20,Valencia,,147.62,,,,97,202325
B00302,2020-02-21,Barcelona,,141.03,,,,99,189159
T00260,2020-02-21,Madrid,667.5,,,,,2481,278370
T00113,2020-02-22,Zaragoza,476.29,,,,,1349,190198
B00381,2020-02-22,A Coruña,76.22,,,,,204,173138
T00116,2020-02-23,Barcelona,409.33,,,,,1108,144509
T00015,2020-02-24,Madrid,136.1,,,,,504,153862
B00305,2020-02-24,Barcelona,,138.05,,,,101,142589
T00255,2020-02-24,Valencia,298.8,,,,,1308,204996
B00413,2020-02-24,Zaragoza,300.48,,,,,673,210540
B00364,2020-02-24,Sevilla,331.13,,,,,803,203248
T00235,2020-02-25,Valencia,367.77,,,,,982,307315
T00023,2020-02-25,Sevilla,669.74,,,,,2154,252153
B00343,2020-02-25,Madrid,344.76,,,,,820,110240
B00323,2020-02-26,Zaragoza,,106.4,,,,69,244810
T00205,2020-02-26,Sevilla,413.11,,,,,1483,187741
T00035,2020-02-26,Madrid,343.02,,,,,955,291019
T00029,2020-02-26,Zaragoza,84.5,,,,,256,161239
T00169,2020-02-26,Barcelona,436.25,,,,,1155,111310
T00059,2020-02-27,A Coruña,257.82,,,,,1019,319399
T00249,2020-02-27,Barcelona,156.58,,,,,639,176551
T00130,2020-02-27,Zaragoza,348.35,,,,,1472,161345
T00206,2020-02-28,A Coruña,227.51,,,,,578,188148
B00328,2020-02-29,Sevilla,282.36,,,,,653,199138
T00137,2020-02-29,Madrid,107.41,,,,,410,188326
T00116,2020-02-29,Madrid,448.79,,,,,1215,131226
T00090,2020-03-01,Zaragoza,191.88,,,,,560,290208
T00138,2020-03-01,Madrid,319.97,,,,,835,123706
T00199,2020-03-01,Sevilla,736.93,,,,,3236,219532
B00376,2020-03-01,Barcelona,188.0,,,,,476,115977
T00037,2020-03-02,Madrid,714.6,,,,,2880,158280
T00224,2020-03-02,A Coruña,797.87,,,,,2528,234131
T00184,2020-03-03,Barcelona,280.18,,,,,823,192383
T00137,2020-03-03,A Coruña,63.3,,,,,242,194953
B00361,2020-03-03,Valencia,198.76,,,,,591,285483
T00067,2020-03-03,Madrid,344.77,,,,,1087,151037
T00261,2020-03-04,A Coruña,136.14,,,,,499,200989
T00166,2020-03-05,A Coruña,572.53,,,,,2164,141556
T00201,2020-03-05,Sevilla,414.31,,,,,1365,199029
T00057,2020-03-06,Zaragoza,70.39,,,,,218,160239
T00127,2020-03-06,Sevilla,183.84,,,,,720,175327
T00208,2020-03-06,Valencia,567.56,,,,,1627,115423
T00166,2020-03-06,Sevilla,517.1,,,,,1955,154754
T00197,2020-03-06,Zaragoza,300.63,,,,,826,105446
B00382,2020-03-07,Madrid,217.69,,,,,570,221843
T00185,2020-03-07,A Coruña,302.97,,,,,916,127569
T00264,2020-03-07,Barcelona,701.63,,,,,3685,241199
B00356,2020-03-07,Valencia,58.09,,,,,149,290727
T00192,2020-03-08,A Coruña,354.89,,,,,964,287010
B00361,2020-03-08,A Coruña,230.28,,,,,685,282915
T00128,2020-03-08,Zaragoza,244.25,,,,,862,282498
T00232,2020-03-09,Valencia,621.84,,,,,1646,214802
B00389,2020-03-09,Sevilla,255.54,,,,,849,267782
T00176,2020-03-09,Madrid,241.97,,,,,898,233918
T00176,2020-03-10,Sevilla,631.44,,,,,2344,291452
T00226,2020-03-10,Sevilla,304.81,,,,,1385,194825
T00102,2020-03-10,Valencia,113.41,,,,,372,174855
B00366,2020-03-10,Valencia,170.38,,,,,413,112316
B00313,2020-03-11,Madrid,,216.62,,,,134,193903
T00263,2020-03-11,Madrid,206.98,,,,,770,120594
T00041,2020-03-12,Sevilla,464.42,,,,,1658,197878
B00394,2020-03-12,Madrid,397.91,,,,,1116,199648
T00271,2020-03-12,A Coruña,222.84,,,,,902,313042
T00131,2020-03-12,Madrid,161.28,,,,,384,176378
T00231,2020-03-12,Valencia,163.45,,,,,534,148733
B00345,2020-03-13,Valencia,238.94,,,,,576,226872
B00319,2020-03-13,Valencia,,117.02,,,,98,172811
T00097,2020-03-13,Valencia,337.9,,,,,1316,239595
B00334,2020-03-13,Sevilla,145.48,,,,,304,212476
T00141,2020-03-13,Madrid,664.66,,,,,2084,191194
B00306,2020-03-13,Valencia,,248.93,,,,125,235330
T00021,2020-03-14,A Coruña,133.19,,,,,303,250940
T00195,2020-03-15,Valencia,135.01,,,,,473,167240
T00041,2020-03-15,Barcelona,197.66,,,,,705,196220
T00243,2020-03-15,Madrid,299.52,,,,,1000,262127
T00211,2020-03-15,Sevilla,93.45,,,,,457,190322
B00301,2020-03-16,Barcelona,,187.31,,,,127,245696
B00420,2020-03-16,Madrid,142.17,,,,,296,288681
T00099,2020-03-16,Sevilla,465.4,,,,,1353,127104
T00067,2020-03-16,A Coruña,372.16,,,,,1174,167688
B00372,2020-03-16,A Coruña,211.04,,,,,506,138528
B00417,2020-03-17,Zaragoza,98.69,,,,,219,106676
T00078,2020-03-17,Madrid,89.39,,,,,374,288102
T00143,2020-03-17,Barcelona,237.56,,,,,901,128288
T00246,2020-03-17,Madrid,126.97,,,,,396,188520
T00278,2020-03-17,A Coruña,70.73,,,,,186,258961
B00405,2020-03-17,Madrid,222.14,,,,,419,208665
T00206,2020-03-18,Sevilla,491.47,,,,,1250,197524
T00281,2020-03-18,Zaragoza,395.85,,,,,1313,235439
T00288,2020-03-18,Zaragoza,810.82,,,,,2426,207530
T00031,2020-03-18,Zaragoza,141.16,,,,,487,147659
B00407,2020-03-18,Madrid,99.19,,,,,256,139581
B00339,2020-03-19,Zaragoza,202.79,,,,,489,131687
T00231,2020-03-19,Barcelona,403.57,,,,,1320,160173
T00110,2020-03-20,Zaragoza,393.62,,,,,1434,275753
B00358,2020-03-20,A Coruña,67.78,,,,,174,132917
T00264,2020-03-20,Madrid,703.96,,,,,3697,260179
T00080,2020-03-20,Madrid,145.15,,,,,497,295681
T00009,2020-03-20,Barcelona,170.35,,,,,611,226398
T00053,2020-03-21,Sevilla,398.28,,,,,1386,232567
T00158,2020-03-22,Zaragoza,349.87,,,,,1152,162173
T00246,2020-03-22,Madrid,407.66,,,,,1273,179395
T00141,2020-03-22,Zaragoza,205.07,,,,,643,211683
T00286,2020-03-22,Sevilla,350.69,,,,,1286,246639
T00120,2020-03-23,Madrid,229.47,,,,,763,215715
B00326,2020-03-24,Barcelona,293.09,,,,,586,268500
T00077,2020-03-24,Barcelona,444.57,,,,,1337,129162
T00044,2020-03-25,Valencia,296.09,,,,,840,122858
T00155,2020-03-25,A Coruña,911.8,,,,,4445,156502
T00293,2020-03-25,Zaragoza,185.53,,,,,461,246511
T00271,2020-03-25,Sevilla,40.03,,,,,162,298733
B00327,2020-03-25,Zaragoza,190.09,,,,,526,176790
B00333,2020-03-26,A Coruña,236.33,,,,,495,159649
B00396,2020-03-26,Zaragoza,296.8,,,,,746,230011
B00341,2020-03-27,Sevilla,126.0,,,,,232,192766
T00189,2020-03-27,Zaragoza,665.01,,,,,1859,304152
T00260,2020-03-27,A Coruña,722.1,,,,,2684,258645
T00035,2020-03-27,Madrid,54.41,,,,,151,273652
T00100,2020-03-27,Valencia,423.2,,,,,1469,209933
B00312,2020-03-28,Madrid,,89.95,,,,55,215319
T00142,2020-03-28,Madrid,191.11,,,,,499,198067
T00241,2020-03-28,Valencia,466.74,,,,,1336,157574
B00327,2020-03-28,Barcelona,377.36,,,,,1045,177835
T00288,2020-03-29,Zaragoza,654.17,,,,,1957,153687
B00312,2020-03-30,Madrid,,177.98,,,,110,215036
T00254,2020-03-30,A Coruña,260.99,,,,,959,300163
T00093,2020-03-30,Zaragoza,216.78,,,,,643,187125
T00127,2020-03-30,A Coruña,216.25,,,,,847,163960
B00371,2020-03-30,Sevilla,121.09,,,,,395,159967
T00249,2020-03-30,Valencia,269.78,,,,,1101,187060
T00061,2020-03-30,Zaragoza,268.73,,,,,898,152375
B00318,2020-03-31,Barcelona,,82.87,,,,78,106351
B00335,2020-03-31,A Coruña,62.86,,,,,233,140314
T00234,2020-03-31,A Coruña,136.24,,,,,441,259848
B00367,2020-03-31,Sevilla,187.84,,,,,310,285896
T00039,2020-03-31,Barcelona,719.1,,,,,1918,144413
T00242,2020-03-31,Valencia,882.36,,,,,2787,175670
T00233,2020-04-01,A Coruña,81.15,,,,,230,200869
B00376,2020-04-01,Barcelona,230.61,,,,,584,112527
T00100,2020-04-01,Sevilla,394.73,,,,,1370,180363
T00251,2020-04-02,Sevilla,221.75,,,,,550,126875
B00362,2020-04-02,Barcelona,336.91,,,,,871,306618
T00052,2020-04-03,A Coruña,877.88,,,,,2842,258627
T00285,2020-04-04,Zaragoza,167.74,,,,,648,239677
B00367,2020-04-04,A Coruña,183.01,,,,,302,287086
B00311,2020-04-04,Valencia,,124.54,,,,90,235237
T00255,2020-04-04,Sevilla,69.51,,,,,304,194139
T00096,2020-04-05,A Coruña,711.06,,,,,1956,250365
T00217,2020-04-05,Valencia,489.65,,,,,1555,248996
T00129,2020-04-05,Madrid,304.89,,,,,930,204615
B00372,2020-04-05,Sevilla,215.14,,,,,516,146023
T00266,2020-04-05,Madrid,629.54,,,,,2512,200553
T00121,2020-04-06,Sevilla,148.48,,,,,476,246070
B00373,2020-04-06,Zaragoza,400.63,,,,,1032,119572
T00166,2020-04-06,Valencia,598.79,,,,,2263,182663
T00146,2020-04-07,Barcelona,181.25,,,,,460,199651
T00194,2020-04-07,Barcelona,135.98,,,,,359,263223
T00048,2020-04-08,Valencia,459.56,,,,,1648,264142
T00253,2020-04-08,Madrid,438.91,,,,,1693,332118
T00187,2020-04-09,Sevilla,367.78,,,,,1321,130327
B00330,2020-04-09,A Coruña,202.07,,,,,467,300413
T00209,2020-04-09,A Coruña,388.52,,,,,1330,215193
T00119,2020-04-09,Sevilla,364.12,,,,,979,279066
B00331,2020-04-10,Barcelona,188.46,,,,,374,230479
T00089,2020-04-10,Sevilla,321.99,,,,,1034,204256
B00352,2020-04-10,Zaragoza,82.63,,,,,385,254638
T00097,2020-04-10,Madrid,675.57,,,,,2632,265399
T00275,2020-04-11,Zaragoza,557.63,,,,,2175,283857
B00322,2020-04-11,Madrid,,172.76,,,,113,151976
T00181,2020-04-11,Sevilla,698.26,,,,,2634,218276
T00236,2020-04-12,Valencia,94.55,,,,,274,183716
T00163,2020-04-12,Valencia,437.13,,,,,1374,153895
T00208,2020-04-12,Madrid,153.7,,,,,440,139310
T00051,2020-04-12,Barcelona,370.48,,,,,1005,176759
T00048,2020-04-13,Sevilla,175.13,,,,,628,253179
B00324,2020-04-13,Zaragoza,,174.68,,,,108,155740
B00410,2020-04-13,Barcelona,229.78,,,,,552,221411
T00059,2020-04-13,Barcelona,483.51,,,,,1912,307783
T00026,2020-04-13,Barcelona,138.46,,,,,627,180164
T00042,2020-04-14,Sevilla,253.93,,,,,854,185373
T00035,2020-04-14,A Coruña,146.26,,,,,407,273501
T00264,2020-04-14,A Coruña,709.45,,,,,3726,277269
T00160,2020-04-14,Sevilla,316.8,,,,,1020,160023
T00280,2020-04-15,Madrid,250.42,,,,,1067,211657
T00140,2020-04-15,Sevilla,589.66,,,,,2687,264070
T00102,2020-04-15,Madrid,522.02,,,,,1713,176568
B00318,2020-04-15,A Coruña,,184.83,,,,175,106756
T00004,2020-04-16,Sevilla,322.26,,,,,919,261492
T00219,2020-04-16,Sevilla,818.78,,,,,2609,214039
T00010,2020-04-16,Sevilla,453.87,,,,,1726,223268
T00266,2020-04-16,A Coruña,335.22,,,,,1337,219915
T00169,2020-04-17,Sevilla,236.32,,,,,625,114796
T00202,2020-04-18,Barcelona,810.97,,,,,2322,308806
T00260,2020-04-18,A Coruña,353.19,,,,,1312,275889
B00340,2020-04-18,Barcelona,66.8,,,,,109,203710
T00129,2020-04-19,Zaragoza,581.11,,,,,1774,186767
T00182,2020-04-19,Zaragoza,219.9,,,,,733,256647
B00383,2020-04-19,Zaragoza,357.41,,,,,853,238558
T00121,2020-04-19,A Coruña,693.73,,,,,2226,241031
T00046,2020-04-19,Valencia,573.46,,,,,2546,219834
B00314,2020-04-20,Sevilla,,117.54,,,,68,170656
T00024,2020-04-20,Barcelona,249.41,,,,,724,108269
T00156,2020-04-21,Barcelona,385.86,,,,,1060,140968
T00065,2020-04-21,A Coruña,42.16,,,,,130,190016
B00323,2020-04-21,Madrid,,198.73,,,,129,242424
T00154,2020-04-21,Zaragoza,427.79,,,,,1411,191880
B00320,2020-04-22,Sevilla,,259.84,,,,172,107654
B00330,2020-04-22,A Coruña,104.89,,,,,242,287095
T00096,2020-04-22,Valencia,524.48,,,,,1443,256948
T00232,2020-04-22,Zaragoza,224.86,,,,,595,219588
T00227,2020-04-22,Madrid,909.81,,,,,3928,297613
T00010,2020-04-22,Madrid,390.07,,,,,1483,208336
B00305,2020-04-23,A Coruña,,128.87,,,,95,141252
T00054,2020-04-24,Madrid,381.52,,,,,1354,142561
T00264,2020-04-24,A Coruña,382.32,,,,,2008,231835
T00118,2020-04-25,Madrid,239.78,,,,,766,310761
T00091,2020-04-25,Madrid,89.81,,,,,290,152801
B00347,2020-04-25,A Coruña,223.5,,,,,370,260822
B00309,2020-04-26,Sevilla,,80.65,,,,50,281028
T00120,2020-04-26,A Coruña,243.36,,,,,810,227183
T00008,2020-04-26,Madrid,425.58,,,,,1224,195242
T00282,2020-04-27,Barcelona,362.64,,,,,1183,148760
B00407,2020-04-27,Zaragoza,231.26,,,,,596,133529
T00297,2020-04-27,Zaragoza,260.4,,,,,939,291784
B00409,2020-04-27,Zaragoza,48.72,,,,,130,255768
B00304,2020-04-28,Madrid,,217.28,,,,131,273082
B00351,2020-04-28,Zaragoza,110.84,,,,,236,209581
B00410,2020-04-28,Barcelona,54.73,,,,,131,214757
T00042,2020-04-28,Zaragoza,359.31,,,,,1209,177482
T00046,2020-04-29,Valencia,306.44,,,,,1360,231899
B00406,2020-04-29,A Coruña,324.98,,,,,618,115513
B00362,2020-04-30,Sevilla,342.43,,,,,885,305747
T00298,2020-04-30,Sevilla,180.48,,,,,633,301800
B00365,2020-05-01,Valencia,94.51,,,,,241,247920
T00253,2020-05-01,Sevilla,326.95,,,,,1261,308020
T00011,2020-05-01,Madrid,152.12,,,,,566,215631
T00074,2020-05-01,Zaragoza,402.59,,,,,1162,319231
T00034,2020-05-01,Barcelona,113.19,,,,,318,298209
T00181,2020-05-01,Madrid,131.09,,,,,494,218770
T00057,2020-05-02,Sevilla,44.66,,,,,138,166175
T00280,2020-05-02,Sevilla,483.43,,,,,2061,228280
T00258,2020-05-02,A Coruña,614.24,,,,,2033,211980
B00303,2020-05-02,Barcelona,,142.71,,,,103,118758
T00150,2020-05-03,Zaragoza,262.61,,,,,717,196192
T00222,2020-05-03,Sevilla,161.25,,,,,542,343925
T00067,2020-05-04,Barcelona,260.38,,,,,821,174437
T00167,2020-05-04,Sevilla,830.69,,,,,3944,174128
T00026,2020-05-04,Sevilla,210.88,,,,,955,185874
T00227,2020-05-04,Zaragoza,192.83,,,,,832,262629
T00216,2020-05-05,A Coruña,286.08,,,,,1000,235671
T00188,2020-05-05,Valencia,197.84,,,,,637,303287
B00345,2020-05-05,Valencia,59.23,,,,,142,237047
B00354,2020-05-05,Madrid,209.63,,,,,626,120093
B00332,2020-05-05,Barcelona,204.99,,,,,562,109695
B00357,2020-05-05,Valencia,245.74,,,,,529,119017
B00387,2020-05-06,Barcelona,47.88,,,,,179,227990
T00183,2020-05-06,Valencia,514.34,,,,,1807,269204
B00360,2020-05-06,Sevilla,375.61,,,,,851,246617
T00112,2020-05-07,A Coruña,175.42,,,,,451,230701
T00108,2020-05-08,Valencia,359.43,,,,,1060,142981
T00166,2020-05-08,Zaragoza,601.35,,,,,2273,194043
T00280,2020-05-08,Madrid,166.5,,,,,710,212367
T00244,2020-05-08,A Coruña,139.36,,,,,410,285284
B00306,2020-05-09,Madrid,,105.61,,,,53,235383
T00300,2020-05-09,Sevilla,383.05,,,,,1222,290272
B00377,2020-05-10,Sevilla,88.78,,,,,225,268452
T00003,2020-05-10,A Coruña,127.0,,,,,404,261566
T00225,2020-05-10,Madrid,129.62,,,,,455,214506
B00332,2020-05-10,Zaragoza,236.23,,,,,648,103376
T00195,2020-05-10,Madrid,87.23,,,,,306,161904
B00379,2020-05-10,Sevilla,97.85,,,,,239,251302
T00300,2020-05-11,A Coruña,299.95,,,,,957,273908
B00372,2020-05-12,Barcelona,152.89,,,,,367,140981
T00218,2020-05-12,A Coruña,160.29,,,,,653,191532
T00140,2020-05-12,Barcelona,104.81,,,,,477,286823
B00327,2020-05-12,Madrid,362.02,,,,,1002,179102
B00304,2020-05-13,Sevilla,,141.04,,,,85,274522
T00167,2020-05-13,Barcelona,146.77,,,,,696,158345
T00068,2020-05-13,Sevilla,165.97,,,,,553,207784
T00088,2020-05-14,Zaragoza,296.92,,,,,822,264669
T00184,2020-05-14,Valencia,286.98,,,,,843,210650
B00357,2020-05-14,Valencia,34.02,,,,,73,114861
T00174,2020-05-14,Sevilla,230.7,,,,,673,224817
T00063,2020-05-15,Madrid,384.96,,,,,1261,266351
T00115,2020-05-15,Barcelona,481.39,,,,,1910,320825
T00214,2020-05-15,A Coruña,453.65,,,,,1213,279165
T00073,2020-05-15,Madrid,99.83,,,,,362,127779
B00408,2020-05-15,Valencia,184.36,,,,,396,127863
T00144,2020-05-15,Valencia,756.85,,,,,3207,211488
T00146,2020-05-15,Sevilla,371.02,,,,,942,198071
T00134,2020-05-15,Barcelona,335.04,,,,,1040,122669
T00009,2020-05-16,Valencia,145.02,,,,,520,234085
T00143,2020-05-16,Madrid,424.87,,,,,1612,129900
T00105,2020-05-16,Valencia,101.04,,,,,343,220678
T00062,2020-05-17,Madrid,206.79,,,,,956,217339
T00278,2020-05-18,Madrid,322.83,,,,,851,271751
B00308,2020-05-18,Valencia,,170.49,,,,112,201134
T00236,2020-05-18,Barcelona,245.9,,,,,715,187919
B00364,2020-05-18,A Coruña,326.99,,,,,793,197289
T00256,2020-05-18,Sevilla,141.29,,,,,486,177168
T00196,2020-05-19,Barcelona,361.43,,,,,1205,272209
T00148,2020-05-19,Sevilla,138.2,,,,,468,208735
B00414,2020-05-19,A Coruña,209.26,,,,,805,229362
T00207,2020-05-19,Madrid,477.46,,,,,1621,230875
B00304,2020-05-19,Valencia,,117.96,,,,71,272584
T00127,2020-05-20,Zaragoza,110.91,,,,,434,172802
B00375,2020-05-20,Valencia,251.05,,,,,676,218397
T00068,2020-05-20,Sevilla,75.72,,,,,252,209431
T00029,2020-05-20,Madrid,287.9,,,,,874,170032
T00258,2020-05-20,Zaragoza,95.88,,,,,317,216250
B00342,2020-05-20,Sevilla,338.88,,,,,757,193612
T00088,2020-05-21,Barcelona,186.92,,,,,517,274195
T00241,2020-05-21,A Coruña,442.55,,,,,1267,166267
B00345,2020-05-21,Valencia,149.69,,,,,360,236905
T00124,2020-05-21,Barcelona,74.24,,,,,288,257294
T00176,2020-05-22,Madrid,793.69,,,,,2947,295627
T00092,2020-05-22,Sevilla,363.54,,,,,1519,210017
T00186,2020-05-22,A Coruña,190.13,,,,,516,251702
T00008,2020-05-22,A Coruña,165.68,,,,,476,195935
B00385,2020-05-22,Valencia,280.9,,,,,808,231281
B00331,2020-05-23,A Coruña,255.86,,,,,508,222667
B00389,2020-05-23,Valencia,261.98,,,,,871,260837
T00175,2020-05-23,A Coruña,658.25,,,,,2298,267789
B00412,2020-05-23,Sevilla,238.43,,,,,709,219287
T00108,2020-05-23,Barcelona,209.4,,,,,617,165095
T00049,2020-05-23,Madrid,485.74,,,,,1494,301326
T00049,2020-05-23,Valencia,848.0,,,,,2608,312395
B00334,2020-05-23,Madrid,129.69,,,,,271,204070
T00264,2020-05-23,Madrid,693.65,,,,,3643,235478
T00143,2020-05-23,Barcelona,546.5,,,,,2073,107646
T00197,2020-05-24,Sevilla,78.07,,,,,214,115640
B00384,2020-05-25,A Coruña,245.75,,,,,584,150067
B00349,2020-05-25,Sevilla,155.28,,,,,319,119962
T00161,2020-05-25,A Coruña,166.04,,,,,617,281789
T00203,2020-05-25,Madrid,78.62,,,,,242,195032
T00046,2020-05-26,Zaragoza,660.99,,,,,2935,239269
T00186,2020-05-26,Zaragoza,311.06,,,,,845,247519
T00270,2020-05-27,Barcelona,410.77,,,,,1612,120312
B00391,2020-05-27,A Coruña,238.73,,,,,518,216786
T00190,2020-05-27,Sevilla,744.74,,,,,2697,176700
T00083,2020-05-27,Madrid,511.9,,,,,1390,242850
T00235,2020-05-28,Barcelona,338.09,,,,,902,309584
T00031,2020-05-28,Barcelona,106.92,,,,,369,157242
T00149,2020-05-29,Madrid,114.44,,,,,303,272804
B00369,2020-05-30,Madrid,322.5,,,,,630,136625
T00091,2020-05-30,Zaragoza,368.43,,,,,1193,148032
T00028,2020-05-31,Zaragoza,462.82,,,,,1807,232268
T00036,2020-05-31,Madrid,480.87,,,,,1885,183041
T00176,2020-05-31,Valencia,330.85,,,,,1228,292680
T00180,2020-05-31,A Coruña,328.6,,,,,1368,168404
B00314,2020-06-01,Sevilla,,122.1,,,,71,169479
B00405,2020-06-01,Zaragoza,186.22,,,,,351,205770
T00236,2020-06-01,Madrid,325.81,,,,,947,183442
T00172,2020-06-01,Zaragoza,589.8,,,,,1702,198218
T00079,2020-06-01,Sevilla,663.29,,,,,2003,281082
T00283,2020-06-01,Sevilla,175.3,,,,,632,261590
B00351,2020-06-01,A Coruña,200.52,,,,,428,211498
T00094,2020-06-02,A Coruña,195.02,,,,,772,143844
T00124,2020-06-02,Sevilla,137.18,,,,,533,249637
B00408,2020-06-02,Barcelona,281.97,,,,,607,120972
T00236,2020-06-02,Barcelona,94.01,,,,,273,181195
T00171,2020-06-03,Valencia,322.59,,,,,1073,241796
B00308,2020-06-03,Madrid,,220.52,,,,145,202526
T00266,2020-06-04,Madrid,640.98,,,,,2557,183826
T00244,2020-06-05,Valencia,457.84,,,,,1347,300985
T00264,2020-06-05,A Coruña,185.19,,,,,972,270274
B00321,2020-06-06,A Coruña,,257.82,,,,153,131856
T00228,2020-06-06,Madrid,345.52,,,,,1057,173204
B00302,2020-06-06,Sevilla,,178.51,,,,125,188759
T00159,2020-06-06,A Coruña,738.23,,,,,2677,167442
B00402,2020-06-07,A Coruña,305.65,,,,,688,274971
T00091,2020-06-07,Zaragoza,242.57,,,,,785,148946
B00345,2020-06-07,A Coruña,92.23,,,,,222,222684
T00012,2020-06-07,Zaragoza,289.59,,,,,877,169233
B00345,2020-06-08,Sevilla,254.49,,,,,613,229189
T00089,2020-06-09,Barcelona,101.55,,,,,326,198414
B00361,2020-06-09,Barcelona,124.5,,,,,370,281703
T00014,2020-06-09,A Coruña,87.07,,,,,317,120858
B00329,2020-06-10,Sevilla,223.51,,,,,429,237605
T00080,2020-06-10,Barcelona,285.51,,,,,977,309866
B00374,2020-06-10,Sevilla,195.76,,,,,442,288502
T00150,2020-06-11,Madrid,137.28,,,,,374,196566
T00147,2020-06-12,A Coruña,195.1,,,,,829,260416
B00407,2020-06-12,Zaragoza,209.69,,,,,541,134537
B00382,2020-06-12,A Coruña,62.36,,,,,163,226044
T00291,2020-06-12,Sevilla,696.1,,,,,2638,223453
T00240,2020-06-12,Valencia,225.23,,,,,1176,214953
